gene_id,dynamic_module,module,module_label
ENSG00000000003,dimgrey,dimgrey,4
ENSG00000000419,dimgrey,dimgrey,4
ENSG00000000457,dimgrey,dimgrey,4
ENSG00000000460,dimgrey,dimgrey,4
ENSG00000001036,dimgrey,dimgrey,4
ENSG00000001084,dimgrey,dimgrey,4
ENSG00000001167,darkgrey,darkgrey,1
ENSG00000001460,dimgrey,dimgrey,4
ENSG00000001461,dimgrey,dimgrey,4
ENSG00000001497,brown,brown,0
ENSG00000001561,dimgrey,dimgrey,4
ENSG00000001617,darkgrey,darkgrey,1
ENSG00000001629,darkgrey,darkgrey,1
ENSG00000001631,dimgrey,dimgrey,4
ENSG00000002016,firebrick,firebrick,5
ENSG00000002330,dimgrey,dimgrey,4
ENSG00000002549,dimgrey,dimgrey,4
ENSG00000002745,dimgrey,dimgrey,4
ENSG00000002746,maroon,maroon,9
ENSG00000002834,dimgrey,dimgrey,4
ENSG00000002919,lightgrey,lightgrey,8
ENSG00000003056,dimgrey,dimgrey,4
ENSG00000003096,brown,brown,0
ENSG00000003249,dimgrey,dimgrey,4
ENSG00000003393,darkgrey,darkgrey,1
ENSG00000003400,brown,brown,0
ENSG00000003402,darkgrey,darkgrey,1
ENSG00000003436,darkgrey,darkgrey,1
ENSG00000003509,lightgrey,lightgrey,8
ENSG00000003756,darkgrey,darkgrey,1
ENSG00000003987,indianred,indianred,6
ENSG00000004059,dimgrey,dimgrey,4
ENSG00000004142,dimgrey,dimgrey,4
ENSG00000004399,darkgrey,darkgrey,1
ENSG00000004455,dimgrey,dimgrey,4
ENSG00000004478,dimgrey,dimgrey,4
ENSG00000004487,lightcoral,lightcoral,7
ENSG00000004534,darkgrey,darkgrey,1
ENSG00000004660,darkgrey,darkgrey,1
ENSG00000004700,darkgrey,darkgrey,1
ENSG00000004766,dimgrey,dimgrey,4
ENSG00000004776,dimgrey,dimgrey,4
ENSG00000004777,darkgrey,darkgrey,1
ENSG00000004779,dimgrey,dimgrey,4
ENSG00000004864,dimgrey,dimgrey,4
ENSG00000004866,dimgrey,dimgrey,4
ENSG00000004897,darkgrey,darkgrey,1
ENSG00000004961,darkgrey,darkgrey,1
ENSG00000004975,darkgrey,darkgrey,1
ENSG00000005007,darkgrey,darkgrey,1
ENSG00000005020,lightcoral,lightcoral,7
ENSG00000005022,dimgrey,dimgrey,4
ENSG00000005059,dimgrey,dimgrey,4
ENSG00000005073,dimgrey,dimgrey,4
ENSG00000005075,darkgrey,darkgrey,1
ENSG00000005100,dimgrey,dimgrey,4
ENSG00000005156,darkgrey,darkgrey,1
ENSG00000005175,darkgrey,darkgrey,1
ENSG00000005189,brown,brown,0
ENSG00000005194,indianred,indianred,6
ENSG00000005206,darkgrey,darkgrey,1
ENSG00000005238,darkgrey,darkgrey,1
ENSG00000005243,dimgrey,dimgrey,4
ENSG00000005249,darkgrey,darkgrey,1
ENSG00000005302,dimgrey,dimgrey,4
ENSG00000005339,dimgrey,dimgrey,4
ENSG00000005436,darkgrey,darkgrey,1
ENSG00000005448,darkgrey,darkgrey,1
ENSG00000005469,dimgrey,dimgrey,4
ENSG00000005483,mistyrose,mistyrose,10
ENSG00000005486,firebrick,firebrick,5
ENSG00000005700,maroon,maroon,9
ENSG00000005801,darkgrey,darkgrey,1
ENSG00000005810,darkgrey,darkgrey,1
ENSG00000005812,dimgrey,dimgrey,4
ENSG00000005882,darkgrey,darkgrey,1
ENSG00000005884,darkgrey,darkgrey,1
ENSG00000005889,lightgrey,lightgrey,8
ENSG00000005893,darkgrey,darkgrey,1
ENSG00000006007,brown,brown,0
ENSG00000006015,darkgrey,darkgrey,1
ENSG00000006016,darkgrey,darkgrey,1
ENSG00000006025,dimgrey,dimgrey,4
ENSG00000006042,darkgrey,darkgrey,1
ENSG00000006118,lightgrey,lightgrey,8
ENSG00000006125,darkgrey,darkgrey,1
ENSG00000006194,darkgrey,darkgrey,1
ENSG00000006282,dimgrey,dimgrey,4
ENSG00000006327,darkgrey,darkgrey,1
ENSG00000006451,lightgrey,lightgrey,8
ENSG00000006453,dimgrey,dimgrey,4
ENSG00000006459,maroon,maroon,9
ENSG00000006468,dimgrey,dimgrey,4
ENSG00000006530,dimgrey,dimgrey,4
ENSG00000006534,darkgrey,darkgrey,1
ENSG00000006576,dimgrey,dimgrey,4
ENSG00000006606,dimgrey,dimgrey,4
ENSG00000006607,dimgrey,dimgrey,4
ENSG00000006625,lightgrey,lightgrey,8
ENSG00000006634,darkgrey,darkgrey,1
ENSG00000006638,darkgrey,darkgrey,1
ENSG00000006652,darkgrey,darkgrey,1
ENSG00000006695,whitesmoke,whitesmoke,13
ENSG00000006704,dimgrey,dimgrey,4
ENSG00000006712,darkgrey,darkgrey,1
ENSG00000006715,darkgrey,darkgrey,1
ENSG00000006740,dimgrey,dimgrey,4
ENSG00000006744,dimgrey,dimgrey,4
ENSG00000006756,darkgrey,darkgrey,1
ENSG00000006757,dimgrey,dimgrey,4
ENSG00000006831,brown,brown,0
ENSG00000006837,dimgrey,dimgrey,4
ENSG00000007047,darkgrey,darkgrey,1
ENSG00000007080,dimgrey,dimgrey,4
ENSG00000007168,dimgrey,dimgrey,4
ENSG00000007202,darkgrey,darkgrey,1
ENSG00000007237,dimgrey,dimgrey,4
ENSG00000007255,darkgrey,darkgrey,1
ENSG00000007341,darkgrey,darkgrey,1
ENSG00000007376,darkgrey,darkgrey,1
ENSG00000007384,darkgrey,darkgrey,1
ENSG00000007392,darkgrey,darkgrey,1
ENSG00000007402,darkgrey,darkgrey,1
ENSG00000007520,dimgrey,dimgrey,4
ENSG00000007541,darkgrey,darkgrey,1
ENSG00000007545,darkgrey,darkgrey,1
ENSG00000007866,dimgrey,dimgrey,4
ENSG00000007923,darkgrey,darkgrey,1
ENSG00000007933,indianred,indianred,6
ENSG00000007944,dimgrey,dimgrey,4
ENSG00000007952,darkgrey,darkgrey,1
ENSG00000008018,lightgrey,lightgrey,8
ENSG00000008056,dimgrey,dimgrey,4
ENSG00000008083,darkgrey,darkgrey,1
ENSG00000008086,darkgrey,darkgrey,1
ENSG00000008118,snow,snow,12
ENSG00000008130,maroon,maroon,9
ENSG00000008256,darkgrey,darkgrey,1
ENSG00000008277,dimgrey,dimgrey,4
ENSG00000008282,dimgrey,dimgrey,4
ENSG00000008283,darkgrey,darkgrey,1
ENSG00000008294,darkgrey,darkgrey,1
ENSG00000008300,darkgrey,darkgrey,1
ENSG00000008311,darkgrey,darkgrey,1
ENSG00000008324,darkgrey,darkgrey,1
ENSG00000008382,darkgrey,darkgrey,1
ENSG00000008394,dimgrey,dimgrey,4
ENSG00000008405,dimgrey,dimgrey,4
ENSG00000008441,darkgrey,darkgrey,1
ENSG00000008513,darkgrey,darkgrey,1
ENSG00000008517,lightgrey,lightgrey,8
ENSG00000008710,brown,brown,0
ENSG00000008838,darkgrey,darkgrey,1
ENSG00000008853,lightgrey,lightgrey,8
ENSG00000008869,dimgrey,dimgrey,4
ENSG00000008952,brown,brown,0
ENSG00000008988,dimgrey,dimgrey,4
ENSG00000009307,darkgrey,darkgrey,1
ENSG00000009335,dimgrey,dimgrey,4
ENSG00000009413,darkgrey,darkgrey,1
ENSG00000009724,indianred,indianred,6
ENSG00000009780,brown,brown,0
ENSG00000009830,darkgrey,darkgrey,1
ENSG00000009844,lightgrey,lightgrey,8
ENSG00000009954,darkred,darkred,2
ENSG00000010017,indianred,indianred,6
ENSG00000010072,snow,snow,12
ENSG00000010165,dimgrey,dimgrey,4
ENSG00000010219,darkgrey,darkgrey,1
ENSG00000010244,dimgrey,dimgrey,4
ENSG00000010256,dimgrey,dimgrey,4
ENSG00000010270,dimgrey,dimgrey,4
ENSG00000010278,whitesmoke,whitesmoke,13
ENSG00000010292,dimgrey,dimgrey,4
ENSG00000010295,mistyrose,mistyrose,10
ENSG00000010318,darkgrey,darkgrey,1
ENSG00000010322,darkgrey,darkgrey,1
ENSG00000010404,whitesmoke,whitesmoke,13
ENSG00000010438,firebrick,firebrick,5
ENSG00000010539,whitesmoke,whitesmoke,13
ENSG00000010610,brown,brown,0
ENSG00000010626,darkgrey,darkgrey,1
ENSG00000010704,dimgrey,dimgrey,4
ENSG00000010803,darkgrey,darkgrey,1
ENSG00000010810,dimgrey,dimgrey,4
ENSG00000010818,whitesmoke,whitesmoke,13
ENSG00000010932,dimgrey,dimgrey,4
ENSG00000011007,darkgrey,darkgrey,1
ENSG00000011009,dimgrey,dimgrey,4
ENSG00000011021,darkgrey,darkgrey,1
ENSG00000011028,darkgrey,darkgrey,1
ENSG00000011105,darkgrey,darkgrey,1
ENSG00000011114,darkgrey,darkgrey,1
ENSG00000011132,darkgrey,darkgrey,1
ENSG00000011143,darkgrey,darkgrey,1
ENSG00000011198,whitesmoke,whitesmoke,13
ENSG00000011201,dimgrey,dimgrey,4
ENSG00000011243,darkgrey,darkgrey,1
ENSG00000011258,dimgrey,dimgrey,4
ENSG00000011260,dimgrey,dimgrey,4
ENSG00000011275,darkgrey,darkgrey,1
ENSG00000011295,darkgrey,darkgrey,1
ENSG00000011304,darkgrey,darkgrey,1
ENSG00000011332,darkgrey,darkgrey,1
ENSG00000011347,dimgrey,dimgrey,4
ENSG00000011376,snow,snow,12
ENSG00000011405,darkgrey,darkgrey,1
ENSG00000011422,darkgrey,darkgrey,1
ENSG00000011426,indianred,indianred,6
ENSG00000011451,darkgrey,darkgrey,1
ENSG00000011454,dimgrey,dimgrey,4
ENSG00000011465,darkgrey,darkgrey,1
ENSG00000011478,darkgrey,darkgrey,1
ENSG00000011485,darkgrey,darkgrey,1
ENSG00000011523,dimgrey,dimgrey,4
ENSG00000011566,darkgrey,darkgrey,1
ENSG00000012048,firebrick,firebrick,5
ENSG00000012061,dimgrey,dimgrey,4
ENSG00000012124,dimgrey,dimgrey,4
ENSG00000012171,darkgrey,darkgrey,1
ENSG00000012174,dimgrey,dimgrey,4
ENSG00000012211,brown,brown,0
ENSG00000012232,darkgrey,darkgrey,1
ENSG00000012660,brown,brown,0
ENSG00000012822,maroon,maroon,9
ENSG00000012963,brown,brown,0
ENSG00000012983,dimgrey,dimgrey,4
ENSG00000013016,brown,brown,0
ENSG00000013275,dimgrey,dimgrey,4
ENSG00000013288,dimgrey,dimgrey,4
ENSG00000013293,firebrick,firebrick,5
ENSG00000013297,dimgrey,dimgrey,4
ENSG00000013306,lightgrey,lightgrey,8
ENSG00000013364,dimgrey,dimgrey,4
ENSG00000013374,whitesmoke,whitesmoke,13
ENSG00000013375,dimgrey,dimgrey,4
ENSG00000013392,dimgrey,dimgrey,4
ENSG00000013441,darkgrey,darkgrey,1
ENSG00000013503,brown,brown,0
ENSG00000013523,brown,brown,0
ENSG00000013561,darkgrey,darkgrey,1
ENSG00000013573,maroon,maroon,9
ENSG00000013583,darkgrey,darkgrey,1
ENSG00000013588,darkgrey,darkgrey,1
ENSG00000013619,darkgrey,darkgrey,1
ENSG00000013810,darkgrey,darkgrey,1
ENSG00000014123,snow,snow,12
ENSG00000014138,dimgrey,dimgrey,4
ENSG00000014164,darkgrey,darkgrey,1
ENSG00000014216,darkgrey,darkgrey,1
ENSG00000014257,brown,brown,0
ENSG00000014641,dimgrey,dimgrey,4
ENSG00000014824,whitesmoke,whitesmoke,13
ENSG00000014914,dimgrey,dimgrey,4
ENSG00000014919,dimgrey,dimgrey,4
ENSG00000015133,dimgrey,dimgrey,4
ENSG00000015153,darkgrey,darkgrey,1
ENSG00000015171,whitesmoke,whitesmoke,13
ENSG00000015285,darkgrey,darkgrey,1
ENSG00000015475,dimgrey,dimgrey,4
ENSG00000015479,indianred,indianred,6
ENSG00000015532,darkgrey,darkgrey,1
ENSG00000015676,darkgrey,darkgrey,1
ENSG00000016864,whitesmoke,whitesmoke,13
ENSG00000017260,dimgrey,dimgrey,4
ENSG00000017483,darkgrey,darkgrey,1
ENSG00000017797,brown,brown,0
ENSG00000018189,dimgrey,dimgrey,4
ENSG00000018408,darkgrey,darkgrey,1
ENSG00000018510,lightgrey,lightgrey,8
ENSG00000018610,dimgrey,dimgrey,4
ENSG00000018699,dimgrey,dimgrey,4
ENSG00000018869,dimgrey,dimgrey,4
ENSG00000019102,dimgrey,dimgrey,4
ENSG00000019144,dimgrey,dimgrey,4
ENSG00000019485,indianred,indianred,6
ENSG00000019549,lightcoral,lightcoral,7
ENSG00000019582,dimgrey,dimgrey,4
ENSG00000019991,darkgrey,darkgrey,1
ENSG00000019995,dimgrey,dimgrey,4
ENSG00000020129,lightgrey,lightgrey,8
ENSG00000020181,darkgrey,darkgrey,1
ENSG00000020256,snow,snow,12
ENSG00000020426,indianred,indianred,6
ENSG00000020577,dimgrey,dimgrey,4
ENSG00000020633,darkgrey,darkgrey,1
ENSG00000020922,whitesmoke,whitesmoke,13
ENSG00000021355,dimgrey,dimgrey,4
ENSG00000021574,darkgrey,darkgrey,1
ENSG00000021645,dimgrey,dimgrey,4
ENSG00000021762,darkgrey,darkgrey,1
ENSG00000021776,darkgrey,darkgrey,1
ENSG00000021826,dimgrey,dimgrey,4
ENSG00000022267,dimgrey,dimgrey,4
ENSG00000022277,darkgrey,darkgrey,1
ENSG00000022567,dimgrey,dimgrey,4
ENSG00000022840,mistyrose,mistyrose,10
ENSG00000022976,whitesmoke,whitesmoke,13
ENSG00000023041,dimgrey,dimgrey,4
ENSG00000023171,dimgrey,dimgrey,4
ENSG00000023191,dimgrey,dimgrey,4
ENSG00000023228,brown,brown,0
ENSG00000023287,lightcoral,lightcoral,7
ENSG00000023318,darkgrey,darkgrey,1
ENSG00000023330,dimgrey,dimgrey,4
ENSG00000023445,dimgrey,dimgrey,4
ENSG00000023516,indianred,indianred,6
ENSG00000023572,dimgrey,dimgrey,4
ENSG00000023608,darkgrey,darkgrey,1
ENSG00000023697,whitesmoke,whitesmoke,13
ENSG00000023734,dimgrey,dimgrey,4
ENSG00000023839,lightgrey,lightgrey,8
ENSG00000023892,dimgrey,dimgrey,4
ENSG00000023902,darkgrey,darkgrey,1
ENSG00000023909,brown,brown,0
ENSG00000024048,darkgrey,darkgrey,1
ENSG00000024422,darkgrey,darkgrey,1
ENSG00000024526,dimgrey,dimgrey,4
ENSG00000024862,darkgrey,darkgrey,1
ENSG00000025156,darkgrey,darkgrey,1
ENSG00000025293,brown,brown,0
ENSG00000025423,snow,snow,12
ENSG00000025434,dimgrey,dimgrey,4
ENSG00000025708,dimgrey,dimgrey,4
ENSG00000025770,darkgrey,darkgrey,1
ENSG00000025772,darkgrey,darkgrey,1
ENSG00000025796,dimgrey,dimgrey,4
ENSG00000025800,whitesmoke,whitesmoke,13
ENSG00000026025,dimgrey,dimgrey,4
ENSG00000026103,dimgrey,dimgrey,4
ENSG00000026297,darkgrey,darkgrey,1
ENSG00000026508,dimgrey,dimgrey,4
ENSG00000026559,dimgrey,dimgrey,4
ENSG00000026652,darkgrey,darkgrey,1
ENSG00000026950,firebrick,firebrick,5
ENSG00000027001,darkgrey,darkgrey,1
ENSG00000027075,dimgrey,dimgrey,4
ENSG00000027697,dimgrey,dimgrey,4
ENSG00000027847,darkgrey,darkgrey,1
ENSG00000027869,dimgrey,dimgrey,4
ENSG00000028116,whitesmoke,whitesmoke,13
ENSG00000028137,darkgrey,darkgrey,1
ENSG00000028203,whitesmoke,whitesmoke,13
ENSG00000028277,darkgrey,darkgrey,1
ENSG00000028310,darkgrey,darkgrey,1
ENSG00000028528,mistyrose,mistyrose,10
ENSG00000028839,darkgrey,darkgrey,1
ENSG00000029153,dimgrey,dimgrey,4
ENSG00000029363,darkred,darkred,2
ENSG00000029364,darkgrey,darkgrey,1
ENSG00000029534,brown,brown,0
ENSG00000029639,lightgrey,lightgrey,8
ENSG00000029725,darkgrey,darkgrey,1
ENSG00000029993,darkgrey,darkgrey,1
ENSG00000030066,darkgrey,darkgrey,1
ENSG00000030110,maroon,maroon,9
ENSG00000030304,dimgrey,dimgrey,4
ENSG00000030419,snow,snow,12
ENSG00000030582,darkgrey,darkgrey,1
ENSG00000031003,whitesmoke,whitesmoke,13
ENSG00000031081,darkgrey,darkgrey,1
ENSG00000031691,lightgrey,lightgrey,8
ENSG00000031698,darkred,darkred,2
ENSG00000031823,darkgrey,darkgrey,1
ENSG00000032219,darkred,darkred,2
ENSG00000032389,dimgrey,dimgrey,4
ENSG00000032444,indianred,indianred,6
ENSG00000032742,darkgrey,darkgrey,1
ENSG00000033011,dimgrey,dimgrey,4
ENSG00000033030,snow,snow,12
ENSG00000033050,dimgrey,dimgrey,4
ENSG00000033100,darkgrey,darkgrey,1
ENSG00000033122,darkgrey,darkgrey,1
ENSG00000033170,dimgrey,dimgrey,4
ENSG00000033178,firebrick,firebrick,5
ENSG00000033327,darkgrey,darkgrey,1
ENSG00000033627,darkgrey,darkgrey,1
ENSG00000033800,brown,brown,0
ENSG00000033867,darkgrey,darkgrey,1
ENSG00000034152,darkgrey,darkgrey,1
ENSG00000034510,dimgrey,dimgrey,4
ENSG00000034533,brown,brown,0
ENSG00000034677,dimgrey,dimgrey,4
ENSG00000034693,firebrick,firebrick,5
ENSG00000034713,lightgrey,lightgrey,8
ENSG00000035115,dimgrey,dimgrey,4
ENSG00000035141,dimgrey,dimgrey,4
ENSG00000035403,dimgrey,dimgrey,4
ENSG00000035499,darkgrey,darkgrey,1
ENSG00000035664,brown,brown,0
ENSG00000035681,darkgrey,darkgrey,1
ENSG00000035687,dimgrey,dimgrey,4
ENSG00000035862,whitesmoke,whitesmoke,13
ENSG00000035928,dimgrey,dimgrey,4
ENSG00000036054,lightcoral,lightcoral,7
ENSG00000036257,brown,brown,0
ENSG00000036530,indianred,indianred,6
ENSG00000036549,darkgrey,darkgrey,1
ENSG00000036672,dimgrey,dimgrey,4
ENSG00000037042,darksalmon,darksalmon,3
ENSG00000037241,dimgrey,dimgrey,4
ENSG00000037474,darkgrey,darkgrey,1
ENSG00000037749,brown,brown,0
ENSG00000037757,dimgrey,dimgrey,4
ENSG00000037897,darkgrey,darkgrey,1
ENSG00000037965,dimgrey,dimgrey,4
ENSG00000038002,darkgrey,darkgrey,1
ENSG00000038210,dimgrey,dimgrey,4
ENSG00000038219,brown,brown,0
ENSG00000038274,indianred,indianred,6
ENSG00000038382,darkgrey,darkgrey,1
ENSG00000038427,darkgrey,darkgrey,1
ENSG00000038532,dimgrey,dimgrey,4
ENSG00000039068,darkgrey,darkgrey,1
ENSG00000039123,darkred,darkred,2
ENSG00000039139,red,red,11
ENSG00000039319,darkgrey,darkgrey,1
ENSG00000039523,darkgrey,darkgrey,1
ENSG00000039560,darkgrey,darkgrey,1
ENSG00000039650,indianred,indianred,6
ENSG00000040199,indianred,indianred,6
ENSG00000040275,dimgrey,dimgrey,4
ENSG00000040341,dimgrey,dimgrey,4
ENSG00000040487,dimgrey,dimgrey,4
ENSG00000040531,darkgrey,darkgrey,1
ENSG00000040608,darkgrey,darkgrey,1
ENSG00000040633,darkgrey,darkgrey,1
ENSG00000040933,darkgrey,darkgrey,1
ENSG00000041353,lightgrey,lightgrey,8
ENSG00000041357,lightgrey,lightgrey,8
ENSG00000041802,darkgrey,darkgrey,1
ENSG00000041880,darkgrey,darkgrey,1
ENSG00000041982,dimgrey,dimgrey,4
ENSG00000041988,darkgrey,darkgrey,1
ENSG00000042062,dimgrey,dimgrey,4
ENSG00000042088,dimgrey,dimgrey,4
ENSG00000042286,brown,brown,0
ENSG00000042317,dimgrey,dimgrey,4
ENSG00000042429,darkgrey,darkgrey,1
ENSG00000042445,whitesmoke,whitesmoke,13
ENSG00000042493,darkgrey,darkgrey,1
ENSG00000042753,dimgrey,dimgrey,4
ENSG00000042832,dimgrey,dimgrey,4
ENSG00000043093,dimgrey,dimgrey,4
ENSG00000043143,darkgrey,darkgrey,1
ENSG00000043514,dimgrey,dimgrey,4
ENSG00000044090,darkgrey,darkgrey,1
ENSG00000044115,dimgrey,dimgrey,4
ENSG00000044446,firebrick,firebrick,5
ENSG00000044459,snow,snow,12
ENSG00000044574,darkgrey,darkgrey,1
ENSG00000046647,darkgrey,darkgrey,1
ENSG00000046651,lightgrey,lightgrey,8
ENSG00000046653,brown,brown,0
ENSG00000046774,dimgrey,dimgrey,4
ENSG00000047056,dimgrey,dimgrey,4
ENSG00000047188,dimgrey,dimgrey,4
ENSG00000047230,lightgrey,lightgrey,8
ENSG00000047249,dimgrey,dimgrey,4
ENSG00000047315,dimgrey,dimgrey,4
ENSG00000047346,dimgrey,dimgrey,4
ENSG00000047365,dimgrey,dimgrey,4
ENSG00000047410,darkgrey,darkgrey,1
ENSG00000047578,darkgrey,darkgrey,1
ENSG00000047579,mistyrose,mistyrose,10
ENSG00000047621,darkred,darkred,2
ENSG00000047634,firebrick,firebrick,5
ENSG00000047644,brown,brown,0
ENSG00000047648,snow,snow,12
ENSG00000047849,darkgrey,darkgrey,1
ENSG00000047932,dimgrey,dimgrey,4
ENSG00000048028,lightgrey,lightgrey,8
ENSG00000048052,darkgrey,darkgrey,1
ENSG00000048140,darkgrey,darkgrey,1
ENSG00000048162,darkgrey,darkgrey,1
ENSG00000048342,dimgrey,dimgrey,4
ENSG00000048392,darkgrey,darkgrey,1
ENSG00000048405,dimgrey,dimgrey,4
ENSG00000048471,darkgrey,darkgrey,1
ENSG00000048540,red,red,11
ENSG00000048544,dimgrey,dimgrey,4
ENSG00000048649,snow,snow,12
ENSG00000048707,darkgrey,darkgrey,1
ENSG00000048740,darkgrey,darkgrey,1
ENSG00000048828,whitesmoke,whitesmoke,13
ENSG00000048991,lightgrey,lightgrey,8
ENSG00000049089,indianred,indianred,6
ENSG00000049130,dimgrey,dimgrey,4
ENSG00000049167,darkgrey,darkgrey,1
ENSG00000049192,dimgrey,dimgrey,4
ENSG00000049239,darkgrey,darkgrey,1
ENSG00000049245,dimgrey,dimgrey,4
ENSG00000049246,dimgrey,dimgrey,4
ENSG00000049323,darkgrey,darkgrey,1
ENSG00000049449,dimgrey,dimgrey,4
ENSG00000049540,darkgrey,darkgrey,1
ENSG00000049541,lightgrey,lightgrey,8
ENSG00000049618,dimgrey,dimgrey,4
ENSG00000049656,darkgrey,darkgrey,1
ENSG00000049759,darkgrey,darkgrey,1
ENSG00000049769,brown,brown,0
ENSG00000049860,dimgrey,dimgrey,4
ENSG00000049883,darkgrey,darkgrey,1
ENSG00000050130,dimgrey,dimgrey,4
ENSG00000050165,dimgrey,dimgrey,4
ENSG00000050327,maroon,maroon,9
ENSG00000050344,dimgrey,dimgrey,4
ENSG00000050393,dimgrey,dimgrey,4
ENSG00000050405,whitesmoke,whitesmoke,13
ENSG00000050426,dimgrey,dimgrey,4
ENSG00000050438,darkgrey,darkgrey,1
ENSG00000050555,dimgrey,dimgrey,4
ENSG00000050628,lightcoral,lightcoral,7
ENSG00000050730,dimgrey,dimgrey,4
ENSG00000050748,whitesmoke,whitesmoke,13
ENSG00000050820,darkgrey,darkgrey,1
ENSG00000051009,dimgrey,dimgrey,4
ENSG00000051108,dimgrey,dimgrey,4
ENSG00000051128,dimgrey,dimgrey,4
ENSG00000051180,dimgrey,dimgrey,4
ENSG00000051341,darkgrey,darkgrey,1
ENSG00000051382,dimgrey,dimgrey,4
ENSG00000051523,firebrick,firebrick,5
ENSG00000051596,darkgrey,darkgrey,1
ENSG00000051620,dimgrey,dimgrey,4
ENSG00000051825,darkgrey,darkgrey,1
ENSG00000052126,darkgrey,darkgrey,1
ENSG00000052723,dimgrey,dimgrey,4
ENSG00000052749,dimgrey,dimgrey,4
ENSG00000052795,darkgrey,darkgrey,1
ENSG00000052802,darkgrey,darkgrey,1
ENSG00000052841,whitesmoke,whitesmoke,13
ENSG00000053108,darkgrey,darkgrey,1
ENSG00000053254,dimgrey,dimgrey,4
ENSG00000053371,dimgrey,dimgrey,4
ENSG00000053372,dimgrey,dimgrey,4
ENSG00000053438,whitesmoke,whitesmoke,13
ENSG00000053501,dimgrey,dimgrey,4
ENSG00000053747,dimgrey,dimgrey,4
ENSG00000053770,dimgrey,dimgrey,4
ENSG00000053900,whitesmoke,whitesmoke,13
ENSG00000054116,darkgrey,darkgrey,1
ENSG00000054118,lightgrey,lightgrey,8
ENSG00000054148,dimgrey,dimgrey,4
ENSG00000054267,snow,snow,12
ENSG00000054282,lightgrey,lightgrey,8
ENSG00000054356,darkgrey,darkgrey,1
ENSG00000054523,darkgrey,darkgrey,1
ENSG00000054598,whitesmoke,whitesmoke,13
ENSG00000054611,darkgrey,darkgrey,1
ENSG00000054654,darkgrey,darkgrey,1
ENSG00000054793,dimgrey,dimgrey,4
ENSG00000054938,darkgrey,darkgrey,1
ENSG00000054965,dimgrey,dimgrey,4
ENSG00000054967,darkgrey,darkgrey,1
ENSG00000054983,darkgrey,darkgrey,1
ENSG00000055044,lightgrey,lightgrey,8
ENSG00000055070,whitesmoke,whitesmoke,13
ENSG00000055118,darkgrey,darkgrey,1
ENSG00000055130,maroon,maroon,9
ENSG00000055147,dimgrey,dimgrey,4
ENSG00000055163,red,red,11
ENSG00000055208,darkgrey,darkgrey,1
ENSG00000055211,darkred,darkred,2
ENSG00000055332,darkgrey,darkgrey,1
ENSG00000055483,darkgrey,darkgrey,1
ENSG00000055609,dimgrey,dimgrey,4
ENSG00000055732,dimgrey,dimgrey,4
ENSG00000055917,dimgrey,dimgrey,4
ENSG00000055950,dimgrey,dimgrey,4
ENSG00000055955,darkgrey,darkgrey,1
ENSG00000056050,lightgrey,lightgrey,8
ENSG00000056097,darkred,darkred,2
ENSG00000056277,firebrick,firebrick,5
ENSG00000056558,dimgrey,dimgrey,4
ENSG00000056586,darkgrey,darkgrey,1
ENSG00000056736,dimgrey,dimgrey,4
ENSG00000056972,maroon,maroon,9
ENSG00000056998,dimgrey,dimgrey,4
ENSG00000057019,darkgrey,darkgrey,1
ENSG00000057252,dimgrey,dimgrey,4
ENSG00000057608,dimgrey,dimgrey,4
ENSG00000057657,dimgrey,dimgrey,4
ENSG00000057663,dimgrey,dimgrey,4
ENSG00000057757,darkgrey,darkgrey,1
ENSG00000057935,darkgrey,darkgrey,1
ENSG00000058056,darkgrey,darkgrey,1
ENSG00000058063,darkgrey,darkgrey,1
ENSG00000058085,dimgrey,dimgrey,4
ENSG00000058091,dimgrey,dimgrey,4
ENSG00000058262,darkgrey,darkgrey,1
ENSG00000058272,lightgrey,lightgrey,8
ENSG00000058404,darkgrey,darkgrey,1
ENSG00000058668,darkgrey,darkgrey,1
ENSG00000058673,maroon,maroon,9
ENSG00000058729,dimgrey,dimgrey,4
ENSG00000058799,dimgrey,dimgrey,4
ENSG00000058804,darkgrey,darkgrey,1
ENSG00000058866,whitesmoke,whitesmoke,13
ENSG00000059122,dimgrey,dimgrey,4
ENSG00000059145,darkgrey,darkgrey,1
ENSG00000059377,darkgrey,darkgrey,1
ENSG00000059378,dimgrey,dimgrey,4
ENSG00000059573,darkgrey,darkgrey,1
ENSG00000059588,dimgrey,dimgrey,4
ENSG00000059691,dimgrey,dimgrey,4
ENSG00000059728,darkgrey,darkgrey,1
ENSG00000059758,dimgrey,dimgrey,4
ENSG00000059769,darkgrey,darkgrey,1
ENSG00000059804,darksalmon,darksalmon,3
ENSG00000059915,darkgrey,darkgrey,1
ENSG00000060069,darkgrey,darkgrey,1
ENSG00000060138,darkgrey,darkgrey,1
ENSG00000060140,dimgrey,dimgrey,4
ENSG00000060237,darkgrey,darkgrey,1
ENSG00000060339,lightgrey,lightgrey,8
ENSG00000060491,darkgrey,darkgrey,1
ENSG00000060642,dimgrey,dimgrey,4
ENSG00000060656,darkgrey,darkgrey,1
ENSG00000060688,darkgrey,darkgrey,1
ENSG00000060718,darkgrey,darkgrey,1
ENSG00000060749,dimgrey,dimgrey,4
ENSG00000060762,dimgrey,dimgrey,4
ENSG00000060971,dimgrey,dimgrey,4
ENSG00000060982,dimgrey,dimgrey,4
